Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"Y Shi, M Guo, H Zhong, X Ji, D Xia, X Luo, Y Yang",Kinetic walking energy harvester design for a wearable bowden cable-actuated exoskeleton robot,2022,Micromachines,mdpi.com,https://www.mdpi.com/2072-666X/13/4/571,"https://scholar.google.com/scholar?cites=12826337325159255082&as_sdt=2005&sciodt=0,5&hl=en",23,2025-03-28 13:21:36,HTML,,,,,,,,17,5.67,2,7,3,"… soft exoskeleton robot with energy harvesting … energy and to output mechanical torque by controlling an operation mode relay switch based on a human’s gait. Moreover, the energy-…",https://www.mdpi.com/2072-666X/13/4/571,"https://scholar.google.com/scholar?q=related:KoxzI9dNALIJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
6,"G Gürgöze, İ TÜRKOĞLU",A novel energy consumption model for autonomous mobile robot,2022,Turkish Journal of Electrical …,journals.tubitak.gov.tr,https://journals.tubitak.gov.tr/elektrik/vol30/iss1/15/,"https://scholar.google.com/scholar?cites=8009080936847360710&as_sdt=2005&sciodt=0,5&hl=en",24,2025-03-28 13:21:36,,,,,,,,,6,2,3,2,3,"… Abstract: In this study, a novel predictive energy consumption model has been developed to … eﬀicient energy consumption strategies in mobile robot systems. For the proposed energy …",https://journals.tubitak.gov.tr/cgi/viewcontent.cgi?article=1014&context=elektrik,"https://scholar.google.com/scholar?q=related:xsIjmq34JW8J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
6,"KC Okafor, OM Longe",WearROBOT: an energy conservative wearable obstacle detection robot with LP multi-commodity graph,2022,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9907001/,"https://scholar.google.com/scholar?cites=9966161313520823436&as_sdt=2005&sciodt=0,5&hl=en",25,2025-03-28 13:21:36,,,,,,,,,6,2,3,2,3,"… it affects the battery life are studied. As the wearable robot moves away from the node-obstacle, the LMCG narrow-band sensor node (LMCG-NB-IoT) drops energy significantly. The …",https://ieeexplore.ieee.org/iel7/6287639/6514899/09907001.pdf,"https://scholar.google.com/scholar?q=related:jCymYunqTooJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
16,"J Sandoval, R Kelly, V Santibáñez, ...",Energy regulation of torque–driven robot manipulators in joint space,2022,Journal of the Franklin …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0016003222000515,"https://scholar.google.com/scholar?cites=17974800370904568666&as_sdt=2005&sciodt=0,5&hl=en",26,2025-03-28 13:21:36,,,,,,,,,16,5.33,4,4,3,… The energy regulation of fully actuated torque–driven robot manipulators in joint space is … energy shaping plus damping injection approach. The contribution is the proposal of an energy …,,"https://scholar.google.com/scholar?q=related:WpNT6LNRc_kJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
1,"PA Harsha Vardhini, N Sindhu, ...",Energy-efficient solar powered Raspberry Pi pesticide sprayer robot for agriculture applications,2022,… and Biomedical Systems,Springer,https://link.springer.com/chapter/10.1007/978-981-99-2271-0_36,"https://scholar.google.com/scholar?cites=276532336326425190&as_sdt=2005&sciodt=0,5&hl=en",27,2025-03-28 13:21:36,,10.1007/978-981-99-2271-0_36,,,,,,,1,0.33,0,3,3,"… Installation of software and servers linking the system to the … server software applications, including public domain software … Now, we are able to see controlling of the page robot and …",,"https://scholar.google.com/scholar?q=related:Zjql27Fw1gMJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
14,"Y Lu, B Shen, Y Shen",Recursive filtering for mobile robot localization under an energy harvesting sensor,2022,Asian Journal of Control,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/asjc.2672,"https://scholar.google.com/scholar?cites=11234483679286503385&as_sdt=2005&sciodt=0,5&hl=en",28,2025-03-28 13:21:36,,10.1002/asjc.2672,,,,,,,14,4.67,5,3,3,"… energy has been adopted for robot localization in this paper. Benefitted from the EH scheme, at each time instant, the energy harvester can absorb energy … of the energy amount of the …",,"https://scholar.google.com/scholar?q=related:2afLKmLn6JsJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
3,"C Singh, G Liu",Energy-aware redundant actuation for safe spring-assisted modular and reconfigurable robot,2022,Robotica,cambridge.org,https://www.cambridge.org/core/journals/robotica/article/energyaware-redundant-actuation-for-safe-springassisted-modular-and-reconfigurable-robot/1C6EB4DD517F1E2CE9A95AA0AE010F0F,"https://scholar.google.com/scholar?cites=9119462943429699239&as_sdt=2005&sciodt=0,5&hl=en",29,2025-03-28 13:21:36,,,,,,,,,3,1,2,2,3,"… to software joint limits. It should be restated that the primary intent of the energy-aware safety method is not to save energy. Accordingly, whether energy may be saved by the energy…",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1C6EB4DD517F1E2CE9A95AA0AE010F0F/S0263574722001060a.pdf/energyaware_redundant_actuation_for_safe_springassisted_modular_and_reconfigurable_robot.pdf,"https://scholar.google.com/scholar?q=related:pyZ35TrXjn4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
10,"A Djenadi, B Mendil",Energy-aware task allocation strategy for multi robot system,2022,International Journal of Modelling and …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/02286203.2020.1855405,"https://scholar.google.com/scholar?cites=9801281423044826882&as_sdt=2005&sciodt=0,5&hl=en",30,2025-03-28 13:21:36,,10.1080/02286203.2020.1855405,,,,,,,10,3.33,5,2,3,… distributed energy management task allocation strategy for a multi-robot … energy management. The aim of this work is to develop a distributed cooperative strategy that considers energy …,,"https://scholar.google.com/scholar?q=related:Atc4XIYlBYgJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
3,"Y Tan, T Deng, L Xu",An Ensemble Energy Consumption Prediction Model for Industrial Serial-Robot,2022,2022 34th Chinese Control and Decision …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10033724/,"https://scholar.google.com/scholar?cites=16880275069936947524&as_sdt=2005&sciodt=0,5&hl=en",31,2025-03-28 13:21:36,,,,,,,,,3,1,1,3,3,"… focus on the energy consumption characteristic analysis,including the robot kinematics and … -linear relationship between the energy consumption and robot movements. This study uses …",,"https://scholar.google.com/scholar?q=related:RFF5lr3IQuoJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"L Chen, H Ma, L Lang, X Liu, Q Wei, ...",Gait Parameter Optimization of Quadruped Robot Under Energy Consumption Index Based on Reinforcement Learning,2022,… on Advanced Robotics …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9959165/,,32,2025-03-28 13:21:36,,,,,,,,,0,0,0,6,3,… software and DDQN network. … energy consumption of the quadruped robot. This paper is organized as follows: Section 2 establishes the energy consumption index of quadruped robot. …,,"https://scholar.google.com/scholar?q=related:9YnM-G-Uh1oJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
2,"H Byun, S Yang",An energy-efficient and self-triggered control method for robot swarm networking systems,2022,Measurement and Control,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00202940221095534,"https://scholar.google.com/scholar?cites=2812005568003542627&as_sdt=2005&sciodt=0,5&hl=en",33,2025-03-28 13:21:36,,10.1177/00202940221095534,,,,,,,2,0.67,1,2,3,"… consensus behavior, changing parameters of algorithms, controlling through selected robot agent members, remote programming, new software downloading, and reprogramming. …",https://journals.sagepub.com/doi/full/10.1177/00202940221095534,"https://scholar.google.com/scholar?q=related:Y45FWypABicJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,M Hovgard,Energy Reduction of Robot Stations with Uncertainties,2022,,search.proquest.com,https://search.proquest.com/openview/019c4c6cc65e05d4c2a5ed74f6ecd52e/1?pq-origsite=gscholar&cbl=2026366&diss=y,,34,2025-03-28 13:21:36,BOOK,,,,,,,,0,0,0,1,3,"… This is normally done in simulation software which contains a model of the robot, such as RobotStudio from ABB, KUKA.sim or Process Simulate. An example of a series of instructions …",https://research.chalmers.se/publication/532152/file/532152_Fulltext.pdf,"https://scholar.google.com/scholar?q=related:5MnSdc-FI7MJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
6,"E Gefen, D Zarrouk","Flying STAR2, a hybrid flying driving robot with a clutch mechanism and energy optimization algorithm",2022,IEEE Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9933429/,"https://scholar.google.com/scholar?cites=10896204595842717666&as_sdt=2005&sciodt=0,5&hl=en",35,2025-03-28 13:21:36,,,,,,,,,6,2,3,2,3,… energy-based algorithm for a flying-driving robot that can navigate in environments crowded with obstacles. The robot can … Experiments show that the clutch reduces the driving energy …,https://ieeexplore.ieee.org/iel7/6287639/9668973/09933429.pdf,"https://scholar.google.com/scholar?q=related:4hcvb1kYN5cJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"H Nenghao, L Taibo, L Hongwei, ...",Modeling and Simulation Analysis of Energy Self-sustainment Behavior Decision in Robot Ecosphere,2022,… Conference on Service …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10136988/,,36,2025-03-28 13:21:36,,,,,,,,,0,0,0,4,3,"… energy self-sustaining behavior decision method based on behavior tree is proposed to meet the energy self-sustaining needs of robot … Then, the CoppeliaSim simulation software was …",,"https://scholar.google.com/scholar?q=related:N9izvTi6IccJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
7,"Y Dong, T Zhang, S Han, Y Guo, B Zeng, ...","Spherical robot with spring energy storage type hopping mechanisms: design, dynamics and experimental evaluation",2022,Industrial Robot: the …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/IR-08-2021-0172/full/html,"https://scholar.google.com/scholar?cites=15430293260181432036&as_sdt=2005&sciodt=0,5&hl=en",37,2025-03-28 13:21:36,,10.1108/IR-08-2021-0172,,,,,,,7,2.33,1,6,3,… We construct the spherical hopping robot model to simulate the energy loss in the case of skidding. The friction angle is changed by modifying the friction coefficient of the contact …,,"https://scholar.google.com/scholar?q=related:5OY3ifdpI9YJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
5,"KI Alevizos, CP Bechlioulis, ...",Bounded energy collisions in human–robot cooperative transportation,2022,… /ASME Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9750406/,"https://scholar.google.com/scholar?cites=17210702309364247346&as_sdt=2005&sciodt=0,5&hl=en",39,2025-03-28 13:21:36,,,,,,,,,5,1.67,2,3,3,"… To calculate the minimum distance of each robot link from an obstacle, in the neighborhood of the robot, the flexible collision library (FCL) [29] was used with some appropriate software …",,"https://scholar.google.com/scholar?q=related:MqumbJCy2O4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
3,"Z Han, Z Zhu",Articulated robot system for energy pipeline maintenance,2022,Energy Reports,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352484722015098,"https://scholar.google.com/scholar?cites=16541019865044597104&as_sdt=2005&sciodt=0,5&hl=en",40,2025-03-28 13:21:36,HTML,,,,,,,,3,1,2,2,3,"… cycle of pipe robot, this paper develops a low-cost articulated robot system on the basis of … requirements of energy pipe robot application technology, which mainly includes robot node …",https://www.sciencedirect.com/science/article/pii/S2352484722015098,"https://scholar.google.com/scholar?q=related:cLmp3u2BjeUJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
5,"AS Chavan, M Brocanelli",Towards high-quality battery life for autonomous mobile robot fleets,2022,2022 IEEE International Conference …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9935008/,"https://scholar.google.com/scholar?cites=1588597293696115319&as_sdt=2005&sciodt=0,5&hl=en",41,2025-03-28 13:21:36,,,,,,,,,5,1.67,3,2,3,"… the energy available in the battery of each AMR i at the end of each decision period k, ie, ek,i in Equation 4. Naturally, the energy available is between 0 and the maximum battery …",https://par.nsf.gov/servlets/purl/10379472,"https://scholar.google.com/scholar?q=related:d2LnZdLUCxYJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
3,"JP Mora, JP Barreto, CF Rodriguez",Energy optimization of a parallel robot in pick and place tasks,2022,Multibody Mechatronic Systems …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-88751-3_20,"https://scholar.google.com/scholar?cites=2174494192585092131&as_sdt=2005&sciodt=0,5&hl=en",42,2025-03-28 13:21:36,,10.1007/978-3-030-88751-3_20,,,,,,,3,1,1,3,3,… same topic is studied for a delta robot. In this contribution energy optimization of a five-bar linkage … The control system is composed of commercial devices and software used in typical …,,"https://scholar.google.com/scholar?q=related:Iywve_JaLR4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,T Al-Gafari,Strategies for Cooperative Energy Distribution on Multi-robot Warehouse Systems,2022,,repository.library.carleton.ca,https://repository.library.carleton.ca/concern/etds/5425kb744,,43,2025-03-28 13:21:36,,,,,,,,,0,0,0,1,3,"… of the battery capacity and navigate to the charging station, connect, recharge, disconnect and resume its tasks. This thesis examines the energy distribution on multi-robot warehouse …",https://repository.library.carleton.ca/downloads/jw827c768,"https://scholar.google.com/scholar?q=related:aTydHpq2Sz0J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
2,"GS Oliveira, JT Carvalho, ...","On the Effect of Heterogeneous Robot Fleets on Smart Warehouses' Order Time, Energy, and Operating Costs",2022,2022 XII Brazilian …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9964584/,"https://scholar.google.com/scholar?cites=14327463804000713988&as_sdt=2005&sciodt=0,5&hl=en",44,2025-03-28 13:21:36,,,,,,,,,2,0.67,1,3,3,"… This problem aims to allocate tasks for each robot, ensuring that the total cost of … energy consumption, and other operating costs related to robots, such as spare parts or annual software …",,"https://scholar.google.com/scholar?q=related:BL26aWtg1cYJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,AA Umlenska,AUHydroBot2021–Robot based on renewable energy source,2022,"Science, Engineering and Education",jsee.uctm.edu,https://jsee.uctm.edu/index.php/see/article/view/104,,45,2025-03-28 13:21:36,,,,,,,,,0,0,0,1,3,"… chassis of the robot (Fig. 2). The AutoCAD software product was used for their compilation, and for the maximum efficiency of the project, the necessary calculations were made. For the …",https://jsee.uctm.edu/index.php/see/article/download/104/104,"https://scholar.google.com/scholar?q=related:eayCwRYFRloJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"GS Oliveira, JT Carvalho, ...",An Experimental Analysis of Smart Warehouses' Order Flow in Robot Energy Consumption,2022,2022 Latin American …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9996078/,,46,2025-03-28 13:21:36,,,,,,,,,0,0,0,3,3,"… robot fleets under the Robot-… energy consumption of the operating fleet so as not to reduce profits and slow down the order fulfillment time. Furthermore, the use of heterogeneous robot …",,"https://scholar.google.com/scholar?q=related:4o_GtrUAitcJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"S Das, A Sane, S Ghosh",Squigglebot: a battery powered spherical rolling robot as a model active matter system to measure its energetics,2022,arXiv preprint arXiv:2209.04506,arxiv.org,https://arxiv.org/abs/2209.04506,,47,2025-03-28 13:21:36,,,,,,,,,0,0,0,3,3,… In most studies of active matter systems the energy input at the level … battery powered rotating spherical robot as a model active matter particle whose energy intake as well as the energy …,https://arxiv.org/pdf/2209.04506,"https://scholar.google.com/scholar?q=related:5ifNqF7wEfgJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"JE Hansen, HH Madsen","I am charging my battery, now I am full of energy. I am the Robot",2022,Revy,rauli.cbs.dk,https://rauli.cbs.dk/index.php/revy/article/download/6628/7144,,48,2025-03-28 13:21:36,PDF,,,,,,,,0,0,0,2,3,"… Hos Boost AI og lignende software arbejder man med intents, dialoger, hvor hver rummer vigtige ord, som robotten skal indlære og vægte, og samtidig kunne matche med brugernes …",https://rauli.cbs.dk/index.php/revy/article/download/6628/7144,"https://scholar.google.com/scholar?q=related:1ok0J1yw_hEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
2,"B Zhu, J Zhang, J Li, L Chen, J Wu, ...",Path Planning of Energy Robot Based on Improved Ant Colony Algorithm,2022,… and Mobile Computing,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/3216045,"https://scholar.google.com/scholar?cites=3371885402494448486&as_sdt=2005&sciodt=0,5&hl=en",49,2025-03-28 13:21:36,Retracted,10.1155/2022/3216045,,,,,,,2,0.67,0,6,3,"… alpha robot, the second-generation alpha robot has better … with a variety of APP learning software, and has the functions of … -generation alpha robot makes the robot truly known as the …",https://onlinelibrary.wiley.com/doi/pdf/10.1155/2022/3216045,"https://scholar.google.com/scholar?q=related:ZrMBl-hXyy4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
1,"R Zhang, W Dong, L Liu, X Ju, H Pang, Q Cao, ...",Bionic study of the cushioning and energy-saving joints of leg of the walking robot,2022,… Lincei. Scienze Fisiche …,Springer,https://link.springer.com/article/10.1007/s12210-022-01059-8,"https://scholar.google.com/scholar?cites=8799660940255246256&as_sdt=2005&sciodt=0,5&hl=en",50,2025-03-28 13:21:36,,10.1007/s12210-022-01059-8,,,,,,,1,0.33,0,7,3,… -saving joint with and without the bionic cartilage was analyzed by finite element simulation software. Assuming that the mass of the biped walking mechanism was 20 kg and the weight …,,"https://scholar.google.com/scholar?q=related:sDfLpwCtHnoJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,DA Constantinescu,Towards energy efficiency and productivity for decision making in mobile robot navigation,2022,,riuma.uma.es,https://riuma.uma.es/xmlui/handle/10630/25565,,52,2025-03-28 13:21:36,,,,,,,,,0,0,0,1,3,"… robot navigation because the specific problems that mobile robots can perform are heavily influenced by the degree of energy … low-cost, personal robot kit with open-source software for …",https://riuma.uma.es/xmlui/bitstream/handle/10630/25565/TD_CONSTANTINESCU_Denisa_Andreea.pdf,"https://scholar.google.com/scholar?q=related:hCzZ1R8Zn_IJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
2,"W Touzout, D Benazzouz, Y Benmoussa",Mobile robot energy modelling integrated into ros and gazebo-based simulation environment,2022,Mechatron. Syst. Control.,actapress.com,https://www.actapress.com/Abstract.aspx?paperId=55000,"https://scholar.google.com/scholar?cites=7026577777672673864&as_sdt=2005&sciodt=0,5&hl=en",53,2025-03-28 13:21:36,,,,,,,,,2,0.67,1,3,3,"… time power consumption of the virtual robot for predeﬁned scenarios, … energy consumption model outputs an estimation of the required energy as a function of the robot’s velocity and …",https://scholar.archive.org/work/qjr26mj63vdrzoahsloiffptzi/access/wayback/https://www.actapress.com/pdfviewer.aspx?paperID=55000,"https://scholar.google.com/scholar?q=related:SFrVqEJrg2EJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
2,"CY Kuo, H Shin, T Kamioka, ...",TDE2-MBRL: Energy-exchange dynamics learning with task decomposition for spring-loaded bipedal robot locomotion,2022,2022 IEEE-RAS 21st …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10000180/,"https://scholar.google.com/scholar?cites=15595169250153036179&as_sdt=2005&sciodt=0,5&hl=en",54,2025-03-28 13:21:36,,,,,,,,,2,0.67,1,4,3,"… We propose a Task-Decomposed Energy-exchange dynamics learning with MBRL (TDE2-… Specifically, under the law of energy conservation, we model the energy exchange to reduce …",,"https://scholar.google.com/scholar?q=related:k3l3Z84rbdgJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"A Ghosh, A Dutta, B Sotolongo",Minimalist Coverage and Energy-Aware Tour Planning for a Mobile Robot,2022,2022 IEEE 18th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9926546/,,55,2025-03-28 13:21:36,,,,,,,,,0,0,0,3,3,"… of the robot’s sensor. However, the robot is equipped with a battery that powers the robot to … Several charging stations are placed in the environment so that the robot can charge itself (…",https://par.nsf.gov/servlets/purl/10430078,"https://scholar.google.com/scholar?q=related:vWR1T-5TrUEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"X Yu, X Yang, Y Yin, S Gao, P Chen, Q Niu",MineTag: Exploring Low-Cost Battery-Free Localization Optical Tag for Mine Rescue Robot,2022,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-19211-1_18,,56,2025-03-28 13:21:36,,10.1007/978-3-031-19211-1_18,,,,,,,0,0,0,6,3,"… , this paper proposes a battery-free localization scheme for coal mine robot, called MineTag. … and battery-free optical tags to build localization base station. Then the mine robot obtains …",,"https://scholar.google.com/scholar?q=related:uOZvWCyXumsJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"A Jaiswal, A Jha, GB Mahanta, N Bhattacharjee, ...",Energy-Based Approach for Robot Trajectory Selection in Task Space,2022,… Conference on Robotics …,Springer,https://link.springer.com/chapter/10.1007/978-981-99-4634-1_14,,57,2025-03-28 13:21:36,,10.1007/978-981-99-4634-1_14,,,,,,,0,0,0,5,3,"… model of the robot for trajectory selection on the basis of minimum energy requirement. The … by the robot, and the proposed framework resolves this issue by considering the energy …",,"https://scholar.google.com/scholar?q=related:5GqnjYnM4poJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"AD Shamraev, SA Kolyubin",Bioinspired and Energy-Efficient Convex Model Predictive Control for a Quadruped Robot,2022,Russian Journal of Nonlinear …,cyberleninka.ru,https://cyberleninka.ru/article/n/bioinspired-and-energy-efficient-convex-model-predictive-control-for-a-quadruped-robot,,58,2025-03-28 13:21:36,HTML,,,,,,,,0,0,0,2,3,"… where E is the energy spent for robot locomotion, m is the mass of the robot, g is gravity acceleration, and s is the distance traveled by the robot. Note that energy was calculated as E = …",https://cyberleninka.ru/article/n/bioinspired-and-energy-efficient-convex-model-predictive-control-for-a-quadruped-robot,"https://scholar.google.com/scholar?q=related:LF_GOU8-WYUJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
1,"J Wang, C Dong, K Wang, Z Chen, R Xie, ...",Microprocessor system for monitoring the energy consumption of mobile robot servo motors,2022,Електромеханічні і …,ees.kdu.edu.ua,https://ees.kdu.edu.ua/statti/2022_03-04_70.pdf,"https://scholar.google.com/scholar?cites=13460814860432320819&as_sdt=2005&sciodt=0,5&hl=en",59,2025-03-28 13:21:36,PDF,,,,,,,,1,0.33,0,6,3,… of new systems of automated management of technological objects with enhanced capabilities of CAD and other information systems used for designing algorithmic and software. …,https://ees.kdu.edu.ua/statti/2022_03-04_70.pdf,"https://scholar.google.com/scholar?q=related:MyleD8xrzroJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
1,"V Kavitha, M MAHESHWARI","Iot Based Crack Detecting, Obstacle Detecting and Energy Minimizing Robot in Railway Track",,… Journal of Innovations in Engineering Research …,neliti.com,https://www.neliti.com/publications/428493/iot-based-crack-detecting-obstacle-detecting-and-energy-minimizing-robot-in-rail,"https://scholar.google.com/scholar?cites=4756202152346725752&as_sdt=2005&sciodt=0,5&hl=en",38,2025-03-28 13:21:36,,,,,,,,,1,0,1,2,,"… robot has been developed to identify the crack in the robot and also to avoid the collision of the train. The device also has energy … The software used in the IoT based crack detecting, …",,"https://scholar.google.com/scholar?q=related:eC2TeqhsAUIJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
0,"Z Bing, L Cheng, K Huang, A Knoll",Learning Energy-Efficient Slithering Gaits for a Snake-Like Robot,,mediatum.ub.tum.de,,https://mediatum.ub.tum.de/doc/1686732/bxvo5v679gooxy50vrc5y5xi1.Simulation_to_Real_Learning_Energy-Efficient_Slithering_Gaits_for_a_Snake-Like_Robot.pdf,,51,2025-03-28 13:21:36,PDF,,,,,,,,0,0,0,4,,"… limitations on designing agile and energy-efficient gaits as … the analytical models of the robot but also prior knowledge of the … usually comprise complex software architectures, which are …",https://mediatum.ub.tum.de/doc/1686732/bxvo5v679gooxy50vrc5y5xi1.Simulation_to_Real_Learning_Energy-Efficient_Slithering_Gaits_for_a_Snake-Like_Robot.pdf,"https://scholar.google.com/scholar?q=related:ULqm98-gUxUJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
